associated_id,term,type
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14764,Gamma-aminobutyric acid receptor subunit delta,gene_common_name
O14764,GABRD,gene_symbol
O14786,Neuropilin-1,gene_common_name
O14786,NRP1,gene_symbol
O14786,Neuropilin-1,gene_common_name
O14786,NRP1,gene_symbol
O14788,Tumor necrosis factor ligand superfamily member 11,gene_common_name
O14788,TNFSF11,gene_symbol
O14788,Tumor necrosis factor ligand superfamily member 11,gene_common_name
O14788,TNFSF11,gene_symbol
O14788,Tumor necrosis factor ligand superfamily member 11,gene_common_name
O14788,TNFSF11,gene_symbol
O14791,Apolipoprotein L1,gene_common_name
O14791,APOL1,gene_symbol
O14792,Heparan sulfate glucosamine 3-O-sulfotransferase 1,gene_common_name
O14792,HS3ST1,gene_symbol
O14793,Growth/differentiation factor 8,gene_common_name
O14793,MSTN,gene_symbol
O14818,Proteasome subunit alpha type-7,gene_common_name
O14818,PSMA7,gene_symbol
O14818,Proteasome subunit alpha type-7,gene_common_name
O14818,PSMA7,gene_symbol
O14832,"Phytanoyl-CoA dioxygenase, peroxisomal",gene_common_name
O14832,PHYH,gene_symbol
O14832,"Phytanoyl-CoA dioxygenase, peroxisomal",gene_common_name
O14832,PHYH,gene_symbol
O14841,5-oxoprolinase,gene_common_name
O14841,OPLAH,gene_symbol
O14842,Free fatty acid receptor 1,gene_common_name
O14842,FFAR1,gene_symbol
O14874,"[3-methyl-2-oxobutanoate dehydrogenase [lipoamide]] kinase, mitochondrial",gene_common_name
O14874,BCKDK,gene_symbol
O14880,Microsomal glutathione S-transferase 3,gene_common_name
O14880,MGST3,gene_symbol
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,gene_common_name
O14920,IKBKB,gene_symbol
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,gene_common_name
O14920,IKBKB,gene_symbol
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,gene_common_name
O14920,IKBKB,gene_symbol
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,gene_common_name
O14920,IKBKB,gene_symbol
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,gene_common_name
O14920,IKBKB,gene_symbol
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,gene_common_name
O14920,IKBKB,gene_symbol
O14920,Inhibitor of nuclear factor kappa-B kinase subunit beta,gene_common_name
O14920,IKBKB,gene_symbol
O14936,Peripheral plasma membrane protein CASK,gene_common_name
O14936,CASK,gene_symbol
O14939,Phospholipase D2,gene_common_name
O14939,PLD2,gene_symbol
O14949,Cytochrome b-c1 complex subunit 8,gene_common_name
O14949,UQCRQ,gene_symbol
O14949,Cytochrome b-c1 complex subunit 8,gene_common_name
O14949,UQCRQ,gene_symbol
O14949,Cytochrome b-c1 complex subunit 8,gene_common_name
O14949,UQCRQ,gene_symbol
O14949,Cytochrome b-c1 complex subunit 8,gene_common_name
O14949,UQCRQ,gene_symbol
O14949,Cytochrome b-c1 complex subunit 8,gene_common_name
O14949,UQCRQ,gene_symbol
O14949,Cytochrome b-c1 complex subunit 8,gene_common_name
O14949,UQCRQ,gene_symbol
O14949,Cytochrome b-c1 complex subunit 8,gene_common_name
O14949,UQCRQ,gene_symbol
O14949,Cytochrome b-c1 complex subunit 8,gene_common_name
O14949,UQCRQ,gene_symbol
O14957,Cytochrome b-c1 complex subunit 10,gene_common_name
O14957,UQCR11,gene_symbol
O14957,Cytochrome b-c1 complex subunit 10,gene_common_name
O14957,UQCR11,gene_symbol
O14957,Cytochrome b-c1 complex subunit 10,gene_common_name
O14957,UQCR11,gene_symbol
O14957,Cytochrome b-c1 complex subunit 10,gene_common_name
O14957,UQCR11,gene_symbol
O14957,Cytochrome b-c1 complex subunit 10,gene_common_name
O14957,UQCR11,gene_symbol
O14957,Cytochrome b-c1 complex subunit 10,gene_common_name
O14957,UQCR11,gene_symbol
O14957,Cytochrome b-c1 complex subunit 10,gene_common_name
O14957,UQCR11,gene_symbol
O14958,Calsequestrin-2,gene_common_name
O14958,CASQ2,gene_symbol
O14958,Calsequestrin-2,gene_common_name
O14958,CASQ2,gene_symbol
O14964,Hepatocyte growth factor-regulated tyrosine kinase substrate,gene_common_name
O14964,HGS,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14965,Aurora kinase A,gene_common_name
O14965,AURKA,gene_symbol
O14983,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,gene_common_name
O14983,ATP2A1,gene_symbol
O14983,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,gene_common_name
O14983,ATP2A1,gene_symbol
O14983,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,gene_common_name
O14983,ATP2A1,gene_symbol
O14983,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,gene_common_name
O14983,ATP2A1,gene_symbol
O15067,Phosphoribosylformylglycinamidine synthase,gene_common_name
O15067,PFAS,gene_symbol
O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,gene_common_name
O15111,CHUK,gene_symbol
O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,gene_common_name
O15111,CHUK,gene_symbol
O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,gene_common_name
O15111,CHUK,gene_symbol
O15111,Inhibitor of nuclear factor kappa-B kinase subunit alpha,gene_common_name
O15111,CHUK,gene_symbol
O15143,Actin-related protein 2/3 complex subunit 1B,gene_common_name
O15143,ARPC1B,gene_symbol
O15143,Actin-related protein 2/3 complex subunit 1B,gene_common_name
O15143,ARPC1B,gene_symbol
O15144,Actin-related protein 2/3 complex subunit 2,gene_common_name
O15144,ARPC2,gene_symbol
O15144,Actin-related protein 2/3 complex subunit 2,gene_common_name
O15144,ARPC2,gene_symbol
O15145,Actin-related protein 2/3 complex subunit 3,gene_common_name
O15145,ARPC3,gene_symbol
O15145,Actin-related protein 2/3 complex subunit 3,gene_common_name
O15145,ARPC3,gene_symbol
O15169,Axin-1,gene_common_name
O15169,AXIN1,gene_symbol
O15217,Glutathione S-transferase A4,gene_common_name
O15217,GSTA4,gene_symbol
O15239,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 1,gene_common_name
O15239,NDUFA1,gene_symbol
O15264,Mitogen-activated protein kinase 13,gene_common_name
O15264,MAPK13,gene_symbol
O15269,Serine palmitoyltransferase 1,gene_common_name
O15269,SPTLC1,gene_symbol
O15269,Serine palmitoyltransferase 1,gene_common_name
O15269,SPTLC1,gene_symbol
O15270,Serine palmitoyltransferase 2,gene_common_name
O15270,SPTLC2,gene_symbol
O15270,Serine palmitoyltransferase 2,gene_common_name
O15270,SPTLC2,gene_symbol
O15304,Apoptosis regulatory protein Siva,gene_common_name
O15304,SIVA1,gene_symbol
O15350,Tumor protein p73,gene_common_name
O15350,TP73,gene_symbol
O15374,Monocarboxylate transporter 5,gene_common_name
O15374,SLC16A4,gene_symbol
O15375,Monocarboxylate transporter 6,gene_common_name
O15375,SLC16A5,gene_symbol
O15379,Histone deacetylase 3,gene_common_name
O15379,HDAC3,gene_symbol
O15379,Histone deacetylase 3,gene_common_name
O15379,HDAC3,gene_symbol
O15379,Histone deacetylase 3,gene_common_name
O15379,HDAC3,gene_symbol
O15379,Histone deacetylase 3,gene_common_name
O15379,HDAC3,gene_symbol
O15379,Histone deacetylase 3,gene_common_name
O15379,HDAC3,gene_symbol
O15382,"Branched-chain-amino-acid aminotransferase, mitochondrial",gene_common_name
O15382,BCAT2,gene_symbol
O15382,"Branched-chain-amino-acid aminotransferase, mitochondrial",gene_common_name
O15382,BCAT2,gene_symbol
O15382,"Branched-chain-amino-acid aminotransferase, mitochondrial",gene_common_name
O15382,BCAT2,gene_symbol
O15382,"Branched-chain-amino-acid aminotransferase, mitochondrial",gene_common_name
O15382,BCAT2,gene_symbol
O15382,"Branched-chain-amino-acid aminotransferase, mitochondrial",gene_common_name
O15382,BCAT2,gene_symbol
O15382,"Branched-chain-amino-acid aminotransferase, mitochondrial",gene_common_name
O15382,BCAT2,gene_symbol
O15382,"Branched-chain-amino-acid aminotransferase, mitochondrial",gene_common_name
O15382,BCAT2,gene_symbol
O15392,Baculoviral IAP repeat-containing protein 5,gene_common_name
O15392,BIRC5,gene_symbol
O15392,Baculoviral IAP repeat-containing protein 5,gene_common_name
O15392,BIRC5,gene_symbol
O15392,Baculoviral IAP repeat-containing protein 5,gene_common_name
O15392,BIRC5,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15399,"Glutamate receptor ionotropic, NMDA 2D",gene_common_name
O15399,GRIN2D,gene_symbol
O15403,Monocarboxylate transporter 7,gene_common_name
O15403,SLC16A6,gene_symbol
O15427,Monocarboxylate transporter 4,gene_common_name
O15427,SLC16A3,gene_symbol
O15439,Multidrug resistance-associated protein 4,gene_common_name
O15439,ABCC4,gene_symbol
O15440,Multidrug resistance-associated protein 5,gene_common_name
O15440,ABCC5,gene_symbol
O15460,Prolyl 4-hydroxylase subunit alpha-2,gene_common_name
O15460,P4HA2,gene_symbol
O15460,Prolyl 4-hydroxylase subunit alpha-2,gene_common_name
O15460,P4HA2,gene_symbol
O15496,Group 10 secretory phospholipase A2,gene_common_name
O15496,PLA2G10,gene_symbol
O15511,Actin-related protein 2/3 complex subunit 5,gene_common_name
O15511,ARPC5,gene_symbol
O15511,Actin-related protein 2/3 complex subunit 5,gene_common_name
O15511,ARPC5,gene_symbol
O15528,"25-hydroxyvitamin D-1 alpha hydroxylase, mitochondrial",gene_common_name
O15528,CYP27B1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15530,3-phosphoinositide-dependent protein kinase 1,gene_common_name
O15530,PDPK1,gene_symbol
O15554,Intermediate conductance calcium-activated potassium channel protein 4,gene_common_name
O15554,KCNN4,gene_symbol
O15554,Intermediate conductance calcium-activated potassium channel protein 4,gene_common_name
O15554,KCNN4,gene_symbol
O15554,Intermediate conductance calcium-activated potassium channel protein 4,gene_common_name
O15554,KCNN4,gene_symbol
O15554,Intermediate conductance calcium-activated potassium channel protein 4,gene_common_name
O15554,KCNN4,gene_symbol
O15554,Intermediate conductance calcium-activated potassium channel protein 4,gene_common_name
O15554,KCNN4,gene_symbol
O15554,Intermediate conductance calcium-activated potassium channel protein 4,gene_common_name
O15554,KCNN4,gene_symbol
O15554,Intermediate conductance calcium-activated potassium channel protein 4,gene_common_name
O15554,KCNN4,gene_symbol
O15923,Deoxyuridine triphosphatase,gene_common_name
O15923,Tcdut,gene_symbol
O24990,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,gene_common_name
O24990,fabI,gene_symbol
O24990,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI,gene_common_name
O24990,fabI,gene_symbol
O25096,NH(3)-dependent NAD(+) synthetase,gene_common_name
O25096,nadE,gene_symbol
O25323,Endonuclease III,gene_common_name
O25323,NA,gene_symbol
O25323,Endonuclease III,gene_common_name
O25323,NA,gene_symbol
O25323,Endonuclease III,gene_common_name
O25323,NA,gene_symbol
O25323,Endonuclease III,gene_common_name
O25323,NA,gene_symbol
O25608,Oxygen-insensitive NADPH nitroreductase,gene_common_name
O25608,rdxA,gene_symbol
O25926,ATP-dependent Clp protease ATP-binding subunit ClpX,gene_common_name
O25926,clpX,gene_symbol
O25927,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,gene_common_name
O25927,lpxA,gene_symbol
O25927,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase,gene_common_name
O25927,lpxA,gene_symbol
O25928,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,gene_common_name
O25928,fabZ,gene_symbol
O30527,Low calcium response locus protein V,gene_common_name
O30527,pcrV,gene_symbol
O31156,Phosphonoacetaldehyde hydrolase,gene_common_name
O31156,phnX,gene_symbol
O31156,Phosphonoacetaldehyde hydrolase,gene_common_name
O31156,phnX,gene_symbol
O31156,Phosphonoacetaldehyde hydrolase,gene_common_name
O31156,phnX,gene_symbol
O31158,Non-heme chloroperoxidase,gene_common_name
O31158,cpo,gene_symbol
O31168,Non-heme chloroperoxidase,gene_common_name
O31168,cpo,gene_symbol
O31410,Peptide deformylase 2,gene_common_name
O31410,NA,gene_symbol
O31440,Fatty-acid peroxygenase,gene_common_name
O31440,cypC,gene_symbol
O31465,Glutaminase 1,gene_common_name
O31465,glsA1,gene_symbol
O31465,Glutaminase 1,gene_common_name
O31465,glsA1,gene_symbol
O31616,Glycine oxidase,gene_common_name
O31616,thiO,gene_symbol
O31616,Glycine oxidase,gene_common_name
O31616,thiO,gene_symbol
O31616,Glycine oxidase,gene_common_name
O31616,thiO,gene_symbol
O32248,Uncharacterized N-acetyltransferase YvbK,gene_common_name
